index,Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
461594,6529 30TH AV SW,Alarm Bell,10/10/2015 10:09:00 PM +0000,47.544096,-122.36987099999999,"(47.544096, -122.369871)",F150116813
35430,101 27th Av,Aid Response,06/25/2011 05:19:00 AM +0000,47.601658,-122.29786399999999,"(47.601658, -122.297864)",F110056793
625764,3631 Linden Av N,Medic Response,07/04/2017 01:34:00 PM +0000,47.651387,-122.348598,"(47.651387, -122.348598)",F170066660
368580,105 5th Av S,Med 7 Resp Infectious,10/30/2014 10:43:00 PM +0000,47.601643,-122.327656,"(47.601643, -122.327656)",F140118699
244731,1516 1st Av S,EVENT - Special Event,06/30/2013 06:07:00 PM +0000,47.590144,-122.334195,"(47.590144, -122.334195)",F130064209
646183,Minor Av / Columbia St,Trans to AMR,09/08/2017 06:45:00 PM +0000,47.608375,-122.322725,"(47.608375, -122.322725)",F170093490
705140,1628 5th Av,Trans to AMR,04/07/2018 08:44:00 PM +0000,47.611807,-122.33660800000001,"(47.611807, -122.336608)",F180034927
638923,301 Mercer St,Aid Response,08/14/2017 10:29:00 PM +0000,47.62457,-122.35146100000001,"(47.62457, -122.351461)",F170083733
720032,805 4th Av N,Trans to AMR,06/02/2018 01:26:00 PM +0000,47.626321999999995,-122.348863,"(47.626322, -122.348863)",F180056357
312848,423 Maynard Av S,Aid Response,04/05/2014 07:37:00 PM +0000,47.598994,-122.325056,"(47.598994, -122.325056)",F140033985
322448,10751 2nd Av Nw,Aid Response,05/13/2014 05:23:00 AM +0000,47.707228,-122.35946299999999,"(47.707228, -122.359463)",F140047959
545335,2208 15th Av W,Medic Response,08/10/2016 09:02:00 PM +0000,47.638695,-122.376149,"(47.638695, -122.376149)",F160091818
170417,318 2nd Av Et  S,Medic Response,08/30/2012 12:54:00 AM +0000,47.600194,-122.330541,"(47.600194, -122.330541)",F120081805
352173,2411 Alaskan Way,Auto Fire Alarm,08/31/2014 05:58:00 PM +0000,47.612497999999995,-122.35055600000001,"(47.612498, -122.350556)",F140094440
53651,500 5TH AV,HazMat Reduced,03/23/2011 11:44:00 PM +0000,47.602985,-122.328535,"(47.602985, -122.328535)",F110025589
159691,6616 8th Av Ne,Aid Response,07/18/2012 06:16:00 PM +0000,47.676687,-122.32009,0,F120066011
125217,6720 East Green Lake Way N,Medic Response,02/20/2012 05:11:00 PM +0000,47.678340000000006,-122.32895,"(47.67834, -122.32895)",F120015775
14094,600 4th Av,Auto Fire Alarm,09/30/2011 10:03:00 PM +0000,47.603333,-122.330278,0,F110091315
685193,8010 31st Av Ne,Aid Response,01/25/2018 12:25:00 PM +0000,47.686755,-122.29493899999999,"(47.686755, -122.294939)",F180009237
344181,12035 Aurora Av N,Aid Response,08/04/2014 01:30:00 PM +0000,47.716784000000004,-122.34488799999998,"(47.716784, -122.344888)",F140082714
636798,21st Av Sw/sw Roxbury St,Aid Response,08/08/2017 12:54:00 PM +0000,47.517362,-122.36053999999999,"(47.517362, -122.36054)",F170081107
506942,309 N 64th St,Aid Response,03/31/2016 02:51:00 PM +0000,47.675231,-122.35524299999999,"(47.675231, -122.355243)",F160035936
391481,4015 Stone Way N,Water Job Minor,01/28/2015 05:09:00 AM +0000,47.655542,-122.342431,"(47.655542, -122.342431)",F150010108
305872,300 Pine St,Aid Response,03/08/2014 12:27:00 AM +0000,47.610743,-122.338702,"(47.610743, -122.338702)",F140023718
299867,3601 Beacon Av S,Medic Response,02/11/2014 06:28:00 AM +0000,47.571923999999996,-122.30825300000001,"(47.571924, -122.308253)",F140015257
263041,86 Pine St,Aid Response,09/07/2013 11:48:00 PM +0000,47.609638000000004,-122.341346,"(47.609638, -122.341346)",F130090756
616259,5300 24th Av Ne,Aid Response,06/01/2017 08:29:00 PM +0000,47.66707,-122.301946,"(47.66707, -122.301946)",F170053966
254781,Ne 74th St / Sportsfield Dr Ne,Aid Response,08/07/2013 03:00:00 AM +0000,47.682137,-122.26039499999999,"(47.682137, -122.260395)",F130078809
658146,1625 S Weller St,Aid Response,10/20/2017 03:39:00 AM +0000,47.597488,-122.31125300000001,"(47.597488, -122.311253)",F170109091
611199,1102 E Spruce St,Aid Response,05/14/2017 02:09:00 PM +0000,47.603517,-122.318076,"(47.603517, -122.318076)",F170047130
670741,2624 E Ward St,Medic Response,12/05/2017 03:28:00 AM +0000,47.627404,-122.298437,"(47.627404, -122.298437)",F170126731
218273,12546 33rd Av Ne,Aid Response,03/18/2013 09:52:00 PM +0000,47.719433,-122.29273,"(47.719433, -122.29273)",F130026138
544480,2021 7th Av,Aid Response,08/08/2016 09:29:00 PM +0000,47.615345,-122.33794099999999,"(47.615345, -122.337941)",F160091074
229778,612 7th Av S,Medic Response,05/05/2013 02:00:00 PM +0000,47.597408,-122.323757,"(47.597408, -122.323757)",F130043113
404269,113 23rd Av S,Aid Response,03/19/2015 10:05:00 PM +0000,47.601649,-122.302324,"(47.601649, -122.302324)",F150029799
185414,415 10th Av,Aid Response,10/31/2012 03:57:00 PM +0000,47.605346000000004,-122.31941299999998,"(47.605346, -122.319413)",F120103759
413834,13201 Aurora Av N,Aid Response,04/26/2015 05:50:00 PM +0000,47.724677,-122.34499299999999,"(47.724677, -122.344993)",F150044559
592318,316 N 36th St,Auto Fire Alarm,03/06/2017 07:58:00 PM +0000,47.652438000000004,-122.355327,"(47.652438, -122.355327)",F170022874
35507,5th Av / Pike St,Aid Response,06/24/2011 11:19:00 PM +0000,47.610678,-122.335574,"(47.610678, -122.335574)",F110056671
197468,Queen Anne Av N / Boston St,Aid Response,12/22/2012 05:22:00 PM +0000,47.638383000000005,-122.356927,"(47.638383, -122.356927)",F120121242
248040,2424 Sw Andover St,Medic Response,07/12/2013 05:39:00 PM +0000,47.568346999999996,-122.363532,"(47.568347, -122.363532)",F130068959
348700,12505 Greenwood Av N,Aid Response,08/18/2014 01:58:00 PM +0000,47.719638,-122.355539,"(47.719638, -122.355539)",F140089237
280534,22nd Av Nw / Nw Market St,Aid Response,11/24/2013 02:59:00 AM +0000,47.668678,-122.38474599999999,"(47.668678, -122.384746)",F130117890
476961,824 Nw 63rd St,Medic Response,12/05/2015 06:51:00 PM +0000,47.674537,-122.366704,"(47.674537, -122.366704)",F150138977
588440,2511 Ne 120th St,Automatic Medical Alarm,01/07/2017 01:41:00 PM +0000,47.715728000000006,-122.301654,"(47.715728, -122.301654)",F170002473
82491,2205 7th Av,Auto Fire Alarm,10/18/2010 04:00:00 PM +0000,47.616626000000004,-122.340108,0,0
226693,313 Pontius Av N,Medic Response,04/22/2013 10:26:00 PM +0000,47.620958,-122.331705,"(47.620958, -122.331705)",F130038545
289086,535 Pontius Av N,Medic Response,12/30/2013 12:51:00 AM +0000,47.62352,-122.33171999999999,"(47.62352, -122.33172)",F130130282
687946,1561 Alaskan Way S,Medic Response,02/05/2018 12:55:00 PM +0000,47.589965,-122.3376,"(47.589965, -122.3376)",F180013120
98186,101 Stewart St,Aid Response,07/22/2010 08:00:00 PM +0000,47.610282,-122.341334,0,0
395514,500 5th Av,Aid Response,02/12/2015 03:17:00 PM +0000,47.602985,-122.328535,"(47.602985, -122.328535)",F150015787
515673,4817 S Lucile St,Aid Response,04/27/2016 06:41:00 AM +0000,47.552634000000005,-122.272493,"(47.552634, -122.272493)",F160047390
222126,1555 Ne Pacific St,Aid Response,04/04/2013 07:03:00 PM +0000,47.652734,-122.31193999999999,"(47.652734, -122.31194)",F130031860
667092,1911 Aurora Av N,Aid Response,11/20/2017 11:29:00 PM +0000,47.640453,-122.34633400000001,"(47.640453, -122.346334)",F170121850
262200,4537 Stanford Av Ne,Automatic Medical Alarm,09/04/2013 08:35:00 PM +0000,47.672026,-122.278842,"(47.672026, -122.278842)",F130089561
287358,9009 Greenwood Av N,Trans to AMR,12/20/2013 09:05:00 AM +0000,47.69429,-122.35533999999998,"(47.69429, -122.35534)",F130127131
319989,2970 Sw Avalon Way,Medic Response,05/03/2014 10:28:00 PM +0000,47.568767,-122.370751,"(47.568767, -122.370751)",F140044329
64792,9455 27th Av Sw,Aid Response,01/23/2011 11:35:00 PM +0000,47.518178000000006,-122.367277,"(47.518178, -122.367277)",F110006988
52191,400 Yesler Way,Investigate Out Of Service,03/30/2011 10:41:00 PM +0000,47.601714,-122.328966,"(47.601714, -122.328966)",F110027775
706039,8340 15th Av Nw,Aid Response,04/10/2018 02:54:00 PM +0000,47.689095,-122.3768,"(47.689095, -122.3768)",F180035886
335459,Queen Anne Av N / W Aloha St,Aid Response,07/02/2014 02:50:00 PM +0000,47.627192,-122.35668999999999,"(47.627192, -122.35669)",F140068964
747598,5941 California Av Sw,Aid Response,08/30/2018 01:15:00 PM +0000,47.549544,-122.38711299999999,"(47.549544, -122.387113)",F180092052
373652,1500 3rd Av,Medic Response,11/20/2014 09:58:00 PM +0000,47.60975,-122.33779299999999,"(47.60975, -122.337793)",F140126995
511353,2127 N 186th St,Investigate Out Of Service,04/13/2016 05:44:00 AM +0000,47.764231,-122.33381999999999,"(47.764231, -122.33382)",B160041336
308668,424 Minor Av N,Aid Response,03/20/2014 01:21:00 AM +0000,47.622242,-122.332995,"(47.622242, -122.332995)",F140027870
658656,5th Av S / S Jackson St,Aid Response,10/22/2017 09:26:00 PM +0000,47.599195,-122.32766699999999,"(47.599195, -122.327667)",F170110063
338853,1300 3rd Av,Rescue Elevator,07/15/2014 01:29:00 AM +0000,47.607763,-122.335976,"(47.607763, -122.335976)",F140074611
13175,4420 36th Av S,Automatic Fire Alarm False,10/01/2011 07:50:00 AM +0000,47.563846000000005,-122.28696000000001,0,F110091465
366496,6500 Sand Point Way Ne,Aid Response,10/24/2014 05:33:00 PM +0000,47.675722,-122.263545,"(47.675722, -122.263545)",F140116228
517670,4505 University Way Ne,Medic Response,05/04/2016 02:54:00 AM +0000,47.661306,-122.313129,"(47.661306, -122.313129)",F160050475
679257,522 28th Av E,Aid Response,01/09/2018 05:46:00 PM +0000,47.623839000000004,-122.296608,"(47.623839, -122.296608)",F180003203
736885,5107 42nd Av S,Medic Response,07/26/2018 01:34:00 PM +0000,47.556164,-122.28073700000002,"(47.556164, -122.280737)",F180078119
712904,59th Av Sw / Sw Admiral Way,Medic Response,05/13/2018 01:47:00 PM +0000,47.575928999999995,-122.40813,"(47.575929, -122.40813)",F180047823
688505,120 6th Av S,Auto Fire Alarm,02/07/2018 11:03:00 AM +0000,47.601539,-122.326352,"(47.601539, -122.326352)",F180013737
182434,4400 Interlake Av N,Auto Fire Alarm,10/18/2012 04:40:00 PM +0000,47.660339,-122.340676,"(47.660339, -122.340676)",F120099324
635691,8334 Rainier Av S,Auto Fire Alarm,08/04/2017 11:33:00 AM +0000,47.529392,-122.26998799999998,"(47.529392, -122.269988)",F170079257
736661,20th Av Nw / Nw 58th St,MVI - Motor Vehicle Incident,07/25/2018 02:47:00 PM +0000,47.670909,-122.382124,"(47.670909, -122.382124)",F180077613
90144,23rd Av / E Yesler Way,Aid Response,09/13/2010 07:36:00 AM +0000,47.601667,-122.30233899999999,0,0
449772,7400 SAND POINT WAY NE,Aid Response,08/29/2015 05:49:00 PM +0000,47.682124,-122.263668,"(47.682124, -122.263668)",F150099031
757498,3621 33rd Av S,Aid Response,10/05/2018 07:49:00 AM +0000,47.571408,-122.291001,"(47.571408, -122.291001)",F180105352
467666,705 E Republican St,Food On The Stove Out,11/02/2015 04:30:00 AM +0000,47.623135999999995,-122.323004,"(47.623136, -122.323004)",F150125687
682165,517 3rd Av,Medic Response,01/14/2018 09:00:00 PM +0000,47.602171999999996,-122.330863,"(47.602172, -122.330863)",F180005065
29594,1525 11th Av,Aid Response,08/02/2011 08:13:00 PM +0000,47.614378,-122.318145,"(47.614378, -122.318145)",F110070234
101474,601 Union St,Medic Response,07/08/2010 11:00:00 AM +0000,47.610155,-122.333545,0,0
712355,410 16th Av,Aid Response,05/04/2018 04:08:00 PM +0000,47.605354,-122.311555,"(47.605354, -122.311555)",F180044386
633304,607 3rd Av,Medic Response,07/28/2017 05:28:00 PM +0000,47.602813,-122.33144899999999,"(47.602813, -122.331449)",F170076374
277531,1922 9th Av,Aid Response,11/11/2013 06:20:00 AM +0000,47.615781,-122.33471499999999,"(47.615781, -122.334715)",F130113550
113820,11355 3rd Av Ne,Aid Response,12/28/2011 07:32:00 PM +0000,47.710969,-122.326017,"(47.710969, -122.326017)",F110119181
69071,10637 Exeter Av Ne,Hang-Up- Aid,01/02/2011 11:52:00 PM +0000,47.706435,-122.27630400000001,"(47.706435, -122.276304)",F110000607
213337,2839 Nw Market St,Aid Response,02/27/2013 02:55:00 AM +0000,47.668654,-122.393175,"(47.668654, -122.393175)",F130019568
193675,4316 Ne 44th St,Aid Response,12/07/2012 01:32:00 AM +0000,47.660581,-122.281224,"(47.660581, -122.281224)",F120115665
209597,12045 Aurora Av N,Aid Response,02/11/2013 04:19:00 PM +0000,47.716844,-122.344889,"(47.716844, -122.344889)",F130014316
278061,9017 2nd Av Nw,Aid Response,11/12/2013 10:59:00 PM +0000,47.694379,-122.359362,"(47.694379, -122.359362)",F130114103
439343,6656 Corson Av S,Aid Response,07/23/2015 10:17:00 AM +0000,47.543889,-122.322604,"(47.543889, -122.322604)",F150082485
520243,3728 14th Av S,Medic Response,05/15/2016 04:13:00 AM +0000,47.570544,-122.31475900000001,"(47.570544, -122.314759)",F160055286
326742,301 E Roy St,Bark Fire,06/01/2014 04:24:00 PM +0000,47.625119,-122.327874,"(47.625119, -122.327874)",F140056106
437570,M L King Jr Way S / Rainier Av S,MVI - Motor Vehicle Incident,07/17/2015 02:17:00 PM +0000,47.576359000000004,-122.29663000000001,"(47.576359, -122.29663)",F150079709
446288,1st Av / Yesler Way,Trans to AMR,08/16/2015 06:25:00 AM +0000,47.601721999999995,-122.334179,"(47.601722, -122.334179)",F150093355
360800,14th Av / E Union St,Motor Vehicle Accident,10/02/2014 09:18:00 AM +0000,47.612916999999996,-122.314167,"(47.612917, -122.314167)",F140107435
273610,400 Nw Puget Dr,Aid Response,10/21/2013 06:39:00 AM +0000,47.709261,-122.361958,"(47.709261, -122.361958)",F130106066
620960,9622 20th Av Sw,Aid Response,06/18/2017 08:40:00 AM +0000,47.517159,-122.35919799999999,"(47.517159, -122.359198)",F170060356
450940,13023 Greenwood Av N,Medic Response,08/31/2015 04:27:00 AM +0000,47.723436,-122.355547,"(47.723436, -122.355547)",F150099933
271108,1635 11th Av,Aid Response,10/10/2013 04:27:00 PM +0000,47.615659,-122.31816599999999,"(47.615659, -122.318166)",F130102505
329270,1200 E Republican St,Alarm Bell,06/10/2014 04:13:00 AM +0000,47.623114,-122.316755,"(47.623114, -122.316755)",F140059793
688656,7536 43rd Av Ne,Aid Response,02/08/2018 10:51:00 AM +0000,47.68336,-122.282044,"(47.68336, -122.282044)",F180014099
578232,1532 MINOR AV,Aid Response,12/03/2016 09:55:00 PM +0000,47.614243,-122.328092,"(47.614243, -122.328092)",F160133740
287019,4719 12th Av Ne,Aid Response,12/19/2013 01:34:00 AM +0000,47.663215,-122.315262,"(47.663215, -122.315262)",F130126565
142139,4515 21st Av Ne,Auto Fire Alarm,05/06/2012 02:22:00 AM +0000,47.661384999999996,-122.305472,"(47.661385, -122.305472)",F120040308
